# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 7.0 Manufacturer: samsung Model: SM-G950F
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,5530968,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,17,19123676,15,35.62989807128906,446.5701240515798,0.08057168442293733,4,8.474382443931574,3.4028234663852886E38,,,,,0,,1,,
Raw,5530969,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,17,14166631,39,27.510974884033203,890.327422966332,0.19896549295536636,4,16.89538740722486,3.4028234663852886E38,,,,,0,,1,,
Raw,5530969,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,17,16294234,26,31.154491424560547,-444.89766382754897,0.13205398388274375,4,-8.442644936378741,3.4028234663852886E38,,,,,0,,1,,
Raw,5530970,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,17,19975255,15,35.443382263183594,672.496150427181,0.0823990566011325,4,13.392772426654858,3.4028234663852886E38,,,,,0,,1,,
Raw,5530970,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,17,10522288,8,40.56140899658203,400.69026378059425,0.045610477161056456,4,7.603738807459948,3.4028234663852886E38,,,,,0,,1,,
Raw,5530971,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,17,26952278,8,40.910614013671875,373.91484735907875,0.04684307053254985,4,7.09563233230385,3.4028234663852886E38,,,,,0,,1,,
Raw,5530971,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,17,13742547,10,39.395057678222656,681.6014831819889,0.052472583706501846,4,12.934478360854882,3.4028234663852886E38,,,,,0,,1,,
Raw,5530972,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,17,19507587,6,44.52123260498047,628.277912159052,0.03350894388755836,4,11.922578695476602,3.4028234663852886E38,,,,,0,,1,,
Raw,5530972,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,17,17952568,15,35.51426696777344,-538.7557389702599,0.08139468921047593,4,-10.223752493212313,3.4028234663852886E38,,,,,0,,1,,
Raw,5530972,2123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,17,28710150,7,41.63380432128906,-14.646886697146513,0.0438043524322585,4,-0.27794810446744744,3.4028234663852886E38,,,,,0,,1,,
Raw,5532013,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,17,19122198,18,34.117950439453125,446.67898341771365,0.09523709253878127,4,456.1606081497818,3.4028234663852886E38,,,,,0,,1,,
Raw,5532014,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,17,14163548,46,26.098541259765625,890.8730149303492,0.23364841978884865,4,906.6270865648844,3.4028234663852886E38,,,,,0,,1,,
Raw,5532018,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,17,16295737,18,34.223331451416016,-445.24281686475547,0.09362168727891179,4,-453.8282990168392,3.4028234663852886E38,,,,,0,,1,,
Raw,5532019,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,17,19973023,15,35.51074981689453,672.8131172728431,0.08178978276531385,4,686.1016099616897,3.4028234663852886E38,,,,,0,,1,,
Raw,5532020,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,17,10520931,8,41.004302978515625,400.8321490470987,0.04343692175015254,4,408.2375060611401,3.4028234663852886E38,,,,,0,,1,,
Raw,5532021,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,17,6951025,8,40.976356506347656,373.7900374032922,0.042928667949347354,4,381.2942684591078,3.4028234663852886E38,,,,,0,,1,,
Raw,5532022,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,17,13740269,11,38.177734375,681.6077543539891,0.05999457603644753,4,694.688869179723,3.4028234663852886E38,,,,,0,,1,,
Raw,5532023,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,17,19505491,6,43.96885681152344,628.4844518455802,0.033508567366279635,4,640.4798158056851,3.4028234663852886E38,,,,,0,,1,,
Raw,5532024,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,17,17954381,18,34.31194305419922,-538.6504241796044,0.09299954931277471,4,-549.0504603071512,3.4028234663852886E38,,,,,0,,1,,
Raw,5532025,3123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,17,8710193,8,40.787391662597656,-14.187665003341998,0.044161773056943326,4,-14.852108045625254,3.4028234663852886E38,,,,,0,,1,,
Raw,5533023,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,17,19120684,16,35.375030517578125,447.0966639224007,0.08286793168477602,1,903.2126488288254,0.0015474414685741067,,,,,0,,1,,
Raw,5533024,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,17,14160570,46,26.145368576049805,890.6000144536015,0.23240532542611214,1,1797.16926931592,0.004222027957439423,,,,,0,,1,,
Raw,5533025,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,17,16297251,13,36.70152282714844,-446.4913935770121,0.07111071567941751,4,-899.6398709535885,3.4028234663852886E38,,,,,0,,1,,
Raw,5533026,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,17,19970754,12,37.817562103271484,672.8058236271472,0.06355068845963643,1,1358.9024999778885,0.0011681205360218883,,,,,0,,1,,
Raw,5533027,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,17,10519592,6,43.676658630371094,401.10160494836805,0.03243407132728951,1,809.2936500563416,6.272080354392529E-4,,,,,0,,1,,
Raw,5533028,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,17,6949790,6,43.44611740112305,374.00946025838607,0.03261345979397924,1,755.2736745641541,6.440783035941422E-4,,,,,0,,1,,
Raw,5533028,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,17,13738007,9,39.8892707824707,681.8328348968657,0.04970624234737692,1,1376.4929922567267,9.202422806993127E-4,,,,,0,,1,,
Raw,5533029,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,17,19503409,6,45.46784210205078,628.634959973585,0.03350819292522897,1,1269.090205606702,5.103314178995788E-4,,,,,0,,1,,
Raw,5533030,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,17,17956206,14,36.48543167114258,-538.8037952339571,0.07312660644525448,1,-1087.8612722480416,0.001361739938147366,,,,,0,,1,,
Raw,5533031,4123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,17,8710234,6,43.5194206237793,-14.147996219179745,0.032666536812911096,1,-29.042453071770705,6.38665456790477E-4,,,,,0,,1,,
Raw,5534016,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,51,19119217,15,35.48185348510742,447.1893341216862,0.08189679801759409,1,1350.3471684468,0.0015285267727449536,,,,,0,,1,,
Raw,5534017,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,51,14157605,44,26.478052139282227,890.6676340473427,0.22376730322374527,1,2687.7904673646526,0.004063374362885952,,,,,0,,1,,
Raw,5534018,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,51,16298730,13,36.58806610107422,-445.96389939740857,0.07200740214481488,1,-1345.6003887509896,0.001345744007267058,,,,,0,,1,,
Raw,5534019,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,51,19968519,11,38.575042724609375,672.872761571758,0.058542942971226974,1,2031.7381456594976,0.0010705662425607443,,,,,0,,1,,
Raw,5534020,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,51,10518241,6,43.945709228515625,401.2110777987193,0.03189197637641639,1,1210.4298574336703,6.080776802264154E-4,,,,,0,,1,,
Raw,5534020,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,51,6948556,6,43.665443420410156,374.06607121867046,0.03183119003229694,1,1129.2980448174083,6.280184024944901E-4,,,,,0,,1,,
Raw,5534021,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,51,13735718,8,40.56647491455078,681.9231534066512,0.04616300237541868,1,2058.3529795340637,8.512205095030367E-4,,,,,0,,1,,
Raw,5534022,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,51,19501303,6,45.6022834777832,628.6466161737158,0.033507814323722185,1,1897.7206991971755,5.02493348903954E-4,,,,,0,,1,,
Raw,5534023,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,51,17957979,13,36.864784240722656,-538.8028068427179,0.07013991484872506,1,-1626.6624923481902,0.0013035465963184834,,,,,0,,1,,
Raw,5534024,5123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,51,8710300,6,43.58686447143555,-14.048569172888577,0.032426006283103784,1,-43.13275285730314,6.337256054393947E-4,,,,,0,,1,,
Raw,5535024,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,51,19117708,16,34.942771911621094,447.2798912086673,0.0869202242651142,1,1797.6031904582537,0.0016263992292806506,,,,,0,,1,,
Raw,5535025,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,51,14154700,47,25.93811798095703,890.6237358433414,0.23795479142434406,1,3578.440343704067,0.004323978908360004,,,,,0,,1,,
Raw,5535026,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,51,16300220,15,35.91337203979492,-445.90527757218933,0.07758714794267729,1,-1791.5092401225938,0.0014544443693012,,,,,0,,1,,
Raw,5535026,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,51,19966275,11,38.392303466796875,672.9211586600204,0.05971087453372653,1,2704.6479206584063,0.0010933282319456339,,,,,0,,1,,
Raw,5535027,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,51,10516901,6,43.995277404785156,401.2722898906343,0.03189173506996151,1,1611.6806840620602,6.046174676157534E-4,,,,,0,,1,,
Raw,5535028,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,51,6947302,6,43.106021881103516,374.10700424895435,0.033865399286423695,1,1503.3975049754356,6.697972421534359E-4,,,,,0,,1,,
Raw,5535031,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,51,13733439,9,40.14906311035156,681.9864786108706,0.04831353798261889,1,2740.318879695283,8.931256015785038E-4,,,,,0,,1,,
Raw,5535034,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,51,19499193,6,45.19490051269531,628.6786536828472,0.03350743364198734,1,2526.4088799249894,5.266224616207182E-4,,,,,0,,1,,
Raw,5535035,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,51,17959798,13,36.57125473022461,-538.7849476355,0.07244001469292949,1,-2165.426852269147,0.001348351128399372,,,,,0,,1,,
Raw,5535036,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,51,8710343,6,43.33012390136719,-13.932509887814277,0.033351774336769516,1,-57.09824292390156,6.527369259856641E-4,,,,,0,,1,,
Raw,5535037,6123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,17,17262842,13,38.23476028442383,174.40914933171018,4.227973997417198,6,262147.01079950505,3.4028234663852886E38,,,,,0,,5,,
Raw,5536053,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,51,19116228,16,35.18473434448242,447.3199380950816,0.0846265148815078,1,2244.9297188434193,0.0015817178646102548,,,,,0,,1,,
Raw,5536054,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,51,14151695,50,25.343765258789062,890.7287779743447,0.25462655454060135,1,4469.118624406113,0.004630215000361204,,,,,0,,1,,
Raw,5536055,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,51,16301694,16,35.030128479003906,-445.88990638429755,0.08557830242773867,1,-2237.4040438884845,0.0016101239016279578,,,,,0,,1,,
Raw,5536055,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,51,19964031,12,37.63731002807617,672.9045264212373,0.06480675928500657,1,3377.5861526548974,0.0011926147853955626,,,,,0,,1,,
Raw,5536056,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,51,10515553,6,43.963722229003906,401.33019598426654,0.03189149376350664,1,2013.0063798279084,6.068178336136043E-4,,,,,0,,1,,
Raw,5536057,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,51,6946066,6,42.820098876953125,374.12585184741147,0.03495667652516782,1,1877.5205184628599,6.92212488502264E-4,,,,,0,,1,,
Raw,5536058,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,51,13731162,9,40.11672592163086,682.0620053345251,0.04848412500438992,1,3422.345484345058,8.964569424279034E-4,,,,,0,,1,,
Raw,5536059,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,51,19497112,6,45.897281646728516,628.7255511430226,0.033507061281164735,1,3155.1137280609573,4.857136227656156E-4,,,,,0,,1,,
Raw,5536060,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,28,0.0,51,17961589,15,35.71529006958008,-538.751376415825,0.07960807286041766,1,-2704.200772201216,0.001487994217313826,,,,,0,,1,,
Raw,5536061,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,30,0.0,51,8710384,6,43.079288482666016,-13.891902771020881,0.034283067476160625,1,-70.98893315692605,6.718618096783757E-4,,,,,0,,1,,
Raw,5536062,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,16,17262235,1000000000,37.04494094848633,174.61526298753188,2.99792458E8,6,37.88158504804596,3.4028234663852886E38,,,,,0,,5,,
Raw,5536063,7123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,17,15563317,13,37.863433837890625,118.9519483655323,4.227668320385259,6,262145.8512875404,3.4028234663852886E38,,,,,0,,5,,
Raw,5536992,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,2,0.0,39,348061359114733,15,35.671714782714844,447.7122271696592,0.08019963979499595,1,2692.4643159512066,0.001495477743446827,,,,,0,,1,,
Raw,5536993,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,3,0.0,39,348061354148740,59,22.98569107055664,891.2468313134914,4.202545023351691,4,5359.895994107224,3.4028234663852886E38,,,,,0,,1,,
Raw,5536993,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,5,0.0,39,348061356303186,16,35.201297760009766,-445.60555644952774,0.0839658427708011,1,-2683.1666785975617,0.0015787046868354082,,,,,0,,1,,
Raw,5536994,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,6,0.0,39,348061359961770,12,37.64398193359375,673.2274236143344,0.06475933008525558,1,4050.675498752531,0.0011916992953047156,,,,,0,,1,,
Raw,5536994,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,7,0.0,39,348061370514206,6,43.182106018066406,401.7117831674959,0.03422255156168888,1,2414.521807742237,6.639558123424649E-4,,,,,0,,1,,
Raw,5536995,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,9,0.0,39,348061366944819,6,43.006752014160156,374.42482315602956,0.03423984865800157,1,2251.788663339288,6.774960784241557E-4,,,,,0,,1,,
Raw,5536996,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,16,0.0,39,348061353728897,9,40.0384635925293,682.3575002325779,0.048900195578977346,1,4104.5478109054175,9.04570915736258E-4,,,,,0,,1,,
Raw,5536996,8123000000,,,-1191199253693999999,0.0,5.968969500122643E9,,,0,23,0.0,39,348061359494998,6,45.991031646728516,628.9804879178132,0.03350668059942989,1,3783.9376115616155,4.804995551239699E-4,,,,,0,,1,,
